
{'eval/walltime': 152.49571871757507, 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(-196.03223, dtype=float32), 'eval/episode_reward_alive': Array(16.953125, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.98535, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(26.82512, dtype=float32), 'eval/episode_reward_alive_std': Array(26.599125, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.2792692, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 152.49571871757507, 'eval/sps': 839.3678266932752, 'num_steps': 0}
{'eval/walltime': 272.47291350364685, 'training/sps': 492.53699733229695, 'training/walltime': 166.32253098487854, 'training/entropy_loss': Array(-0.00506965, dtype=float32), 'training/policy_loss': Array(0.03548273, dtype=float32), 'training/total_loss': Array(0.03330919, dtype=float32), 'training/v_loss': Array(0.0028961, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(3088.9312, dtype=float32), 'eval/episode_reward_alive': Array(3323.789, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-234.85806, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(1503.8839, dtype=float32), 'eval/episode_reward_alive_std': Array(1511.6631, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(9.998808, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.97719478607178, 'eval/sps': 1066.8694182109648, 'num_steps': 81920}
{'eval/walltime': 1591.2527198791504, 'training/sps': 584.9382930004641, 'training/walltime': 1708.391850233078, 'training/entropy_loss': Array(-0.00375983, dtype=float32), 'training/policy_loss': Array(-0.01352488, dtype=float32), 'training/total_loss': Array(-0.01602046, dtype=float32), 'training/v_loss': Array(0.00126425, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4801.9126, dtype=float32), 'eval/episode_reward_alive': Array(4988.242, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-186.32916, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(11.134739, dtype=float32), 'eval/episode_reward_alive_std': Array(10.617457, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.8324265, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.91261458396912, 'eval/sps': 1067.4439919777387, 'num_steps': 983040}
{'eval/walltime': 1711.0703647136688, 'training/sps': 585.2768393049408, 'training/walltime': 1848.3598012924194, 'training/entropy_loss': Array(-0.0035767, dtype=float32), 'training/policy_loss': Array(-0.01209081, dtype=float32), 'training/total_loss': Array(-0.01446447, dtype=float32), 'training/v_loss': Array(0.00120304, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4814.3633, dtype=float32), 'eval/episode_reward_alive': Array(4989.0234, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-174.66063, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(11.263198, dtype=float32), 'eval/episode_reward_alive_std': Array(10.251879, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(4.524025, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.81764483451843, 'eval/sps': 1068.2900684350984, 'num_steps': 1064960}
{'eval/walltime': 1830.8471298217773, 'training/sps': 584.9379434763727, 'training/walltime': 1988.4088456630707, 'training/entropy_loss': Array(-0.00340807, dtype=float32), 'training/policy_loss': Array(-0.0138876, dtype=float32), 'training/total_loss': Array(-0.01634727, dtype=float32), 'training/v_loss': Array(0.0009484, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4827.078, dtype=float32), 'eval/episode_reward_alive': Array(4990.625, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-163.54726, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(10.470849, dtype=float32), 'eval/episode_reward_alive_std': Array(9.621753, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(5.4548883, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.77676510810852, 'eval/sps': 1068.6546750905263, 'num_steps': 1146880}
{'eval/walltime': 1950.7272527217865, 'training/sps': 585.1506677541288, 'training/walltime': 2128.4069769382477, 'training/entropy_loss': Array(-0.00327741, dtype=float32), 'training/policy_loss': Array(-0.01209687, dtype=float32), 'training/total_loss': Array(-0.01432049, dtype=float32), 'training/v_loss': Array(0.00105379, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4836.285, dtype=float32), 'eval/episode_reward_alive': Array(4990.3516, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-154.06653, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(11.854109, dtype=float32), 'eval/episode_reward_alive_std': Array(9.543968, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(8.058237, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.88012290000916, 'eval/sps': 1067.73330643616, 'num_steps': 1228800}
{'eval/walltime': 2070.8689131736755, 'training/sps': 585.4052674989871, 'training/walltime': 2268.344221353531, 'training/entropy_loss': Array(-0.00301864, dtype=float32), 'training/policy_loss': Array(-0.01581262, dtype=float32), 'training/total_loss': Array(-0.01818297, dtype=float32), 'training/v_loss': Array(0.00064829, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4849.157, dtype=float32), 'eval/episode_reward_alive': Array(4990.4297, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-141.27267, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(11.75387, dtype=float32), 'eval/episode_reward_alive_std': Array(9.417142, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(8.313921, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 120.14166045188904, 'eval/sps': 1065.408947392215, 'num_steps': 1310720}
{'eval/walltime': 2190.7313256263733, 'training/sps': 585.1190200240322, 'training/walltime': 2408.34992480278, 'training/entropy_loss': Array(-0.00278515, dtype=float32), 'training/policy_loss': Array(-0.01335249, dtype=float32), 'training/total_loss': Array(-0.01534539, dtype=float32), 'training/v_loss': Array(0.00079225, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4858.213, dtype=float32), 'eval/episode_reward_alive': Array(4990.1562, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-131.94337, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(12.229683, dtype=float32), 'eval/episode_reward_alive_std': Array(8.881544, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(7.3625517, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.86241245269775, 'eval/sps': 1067.8910709436425, 'num_steps': 1392640}
{'eval/walltime': 2310.7471265792847, 'training/sps': 585.4275070664288, 'training/walltime': 2548.281853199005, 'training/entropy_loss': Array(-0.00246362, dtype=float32), 'training/policy_loss': Array(-0.01541083, dtype=float32), 'training/total_loss': Array(-0.01723199, dtype=float32), 'training/v_loss': Array(0.00064247, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4867.3486, dtype=float32), 'eval/episode_reward_alive': Array(4990.9375, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-123.588425, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(14.110201, dtype=float32), 'eval/episode_reward_alive_std': Array(9.222721, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(9.059366, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 120.01580095291138, 'eval/sps': 1066.5262322435465, 'num_steps': 1474560}
{'eval/walltime': 2430.736941576004, 'training/sps': 585.1560071513829, 'training/walltime': 2688.2787070274353, 'training/entropy_loss': Array(-0.00221895, dtype=float32), 'training/policy_loss': Array(-0.01624712, dtype=float32), 'training/total_loss': Array(-0.01795819, dtype=float32), 'training/v_loss': Array(0.00050788, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4875.9956, dtype=float32), 'eval/episode_reward_alive': Array(4990.9375, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-114.94158, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(12.922728, dtype=float32), 'eval/episode_reward_alive_std': Array(8.632017, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(9.102424, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.98981499671936, 'eval/sps': 1066.757207713835, 'num_steps': 1556480}
{'eval/walltime': 2550.6291546821594, 'training/sps': 584.3276142133053, 'training/walltime': 2828.4740324020386, 'training/entropy_loss': Array(-0.00199274, dtype=float32), 'training/policy_loss': Array(-0.01398821, dtype=float32), 'training/total_loss': Array(-0.01523792, dtype=float32), 'training/v_loss': Array(0.00074302, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4886.7246, dtype=float32), 'eval/episode_reward_alive': Array(4992.1094, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-105.384865, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(10.845786, dtype=float32), 'eval/episode_reward_alive_std': Array(8.741276, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(7.4486623, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.8922131061554, 'eval/sps': 1067.6256337570962, 'num_steps': 1638400}
{'eval/walltime': 2670.4086351394653, 'training/sps': 585.3670341945541, 'training/walltime': 2968.42041683197, 'training/entropy_loss': Array(-0.00161098, dtype=float32), 'training/policy_loss': Array(-0.01588134, dtype=float32), 'training/total_loss': Array(-0.01701573, dtype=float32), 'training/v_loss': Array(0.00047659, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4895.0957, dtype=float32), 'eval/episode_reward_alive': Array(4991.875, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-96.77948, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(12.579949, dtype=float32), 'eval/episode_reward_alive_std': Array(8.546746, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(8.200358, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.77948045730591, 'eval/sps': 1068.630449149629, 'num_steps': 1720320}
{'eval/walltime': 2790.381362915039, 'training/sps': 585.5192101394772, 'training/walltime': 3108.330429315567, 'training/entropy_loss': Array(-0.00129063, dtype=float32), 'training/policy_loss': Array(-0.0122034, dtype=float32), 'training/total_loss': Array(-0.01294918, dtype=float32), 'training/v_loss': Array(0.00054484, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4904.8115, dtype=float32), 'eval/episode_reward_alive': Array(4992.1875, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-87.375496, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(10.822533, dtype=float32), 'eval/episode_reward_alive_std': Array(8.449066, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(6.8607903, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.97272777557373, 'eval/sps': 1066.9091415462558, 'num_steps': 1802240}
{'eval/walltime': 2910.1049847602844, 'training/sps': 585.0666124950342, 'training/walltime': 3248.3486738204956, 'training/entropy_loss': Array(-0.00080051, dtype=float32), 'training/policy_loss': Array(-0.01469267, dtype=float32), 'training/total_loss': Array(-0.01505078, dtype=float32), 'training/v_loss': Array(0.0004424, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4909.2197, dtype=float32), 'eval/episode_reward_alive': Array(4991.5234, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-82.304016, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(10.662337, dtype=float32), 'eval/episode_reward_alive_std': Array(8.672842, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(6.5668144, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.72362184524536, 'eval/sps': 1069.1290325768182, 'num_steps': 1884160}
{'eval/walltime': 3029.891487121582, 'training/sps': 585.4919122988804, 'training/walltime': 3388.2652094364166, 'training/entropy_loss': Array(-0.00055858, dtype=float32), 'training/policy_loss': Array(-0.00908104, dtype=float32), 'training/total_loss': Array(-0.00903527, dtype=float32), 'training/v_loss': Array(0.00060435, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4916.7173, dtype=float32), 'eval/episode_reward_alive': Array(4993.5938, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-76.87659, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(10.482252, dtype=float32), 'eval/episode_reward_alive_std': Array(8.36047, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(6.020534, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 119.78650236129761, 'eval/sps': 1068.5678058612064, 'num_steps': 1966080}
{'eval/walltime': 3149.963468313217, 'training/sps': 585.194205916711, 'training/walltime': 3528.2529249191284, 'training/entropy_loss': Array(-6.938114e-05, dtype=float32), 'training/policy_loss': Array(-0.00900693, dtype=float32), 'training/total_loss': Array(-0.00832347, dtype=float32), 'training/v_loss': Array(0.00075283, dtype=float32), 'eval/episode_distance_from_origin': Array(0., dtype=float32), 'eval/episode_distance_reward': Array(0., dtype=float32), 'eval/episode_forward_reward': Array(0., dtype=float32), 'eval/episode_reward': Array(4920.3174, dtype=float32), 'eval/episode_reward_alive': Array(4992.3438, dtype=float32), 'eval/episode_reward_linvel': Array(0., dtype=float32), 'eval/episode_reward_quadctrl': Array(-72.026, dtype=float32), 'eval/episode_x_position': Array(0., dtype=float32), 'eval/episode_x_velocity': Array(0., dtype=float32), 'eval/episode_y_position': Array(0., dtype=float32), 'eval/episode_y_velocity': Array(0., dtype=float32), 'eval/episode_distance_from_origin_std': Array(0., dtype=float32), 'eval/episode_distance_reward_std': Array(0., dtype=float32), 'eval/episode_forward_reward_std': Array(0., dtype=float32), 'eval/episode_reward_std': Array(11.233814, dtype=float32), 'eval/episode_reward_alive_std': Array(8.4534, dtype=float32), 'eval/episode_reward_linvel_std': Array(0., dtype=float32), 'eval/episode_reward_quadctrl_std': Array(7.9067626, dtype=float32), 'eval/episode_x_position_std': Array(0., dtype=float32), 'eval/episode_x_velocity_std': Array(0., dtype=float32), 'eval/episode_y_position_std': Array(0., dtype=float32), 'eval/episode_y_velocity_std': Array(0., dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 120.07198119163513, 'eval/sps': 1066.0272174214542, 'num_steps': 2048000}
