
{'eval/walltime': 189.9718143939972, 'eval/episode_distance_from_origin': Array(3040.2224, dtype=float32), 'eval/episode_distance_reward': Array(0.04533512, dtype=float32), 'eval/episode_forward_reward': Array(7.555855, dtype=float32), 'eval/episode_reward': Array(-203.19293, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(7.555855, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.62614, dtype=float32), 'eval/episode_x_position': Array(3019.607, dtype=float32), 'eval/episode_x_velocity': Array(1.5111728, dtype=float32), 'eval/episode_y_position': Array(-0.82050574, dtype=float32), 'eval/episode_y_velocity': Array(-1.7427936, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.39384, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37555018, dtype=float32), 'eval/episode_forward_reward_std': Array(62.59169, dtype=float32), 'eval/episode_reward_std': Array(62.78486, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(62.59169, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1954284, dtype=float32), 'eval/episode_x_position_std': Array(52.66544, dtype=float32), 'eval/episode_x_velocity_std': Array(12.518339, dtype=float32), 'eval/episode_y_position_std': Array(56.790268, dtype=float32), 'eval/episode_y_velocity_std': Array(12.377631, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 189.9718143939972, 'eval/sps': 673.7841632366101, 'num_steps': 0}
{'eval/walltime': 326.333945274353, 'training/sps': 406.38887451883784, 'training/walltime': 201.58032155036926, 'training/entropy_loss': Array(-0.00506623, dtype=float32), 'training/policy_loss': Array(-0.00839677, dtype=float32), 'training/total_loss': Array(-0.00167435, dtype=float32), 'training/v_loss': Array(0.01178865, dtype=float32), 'eval/episode_distance_from_origin': Array(3168.5627, dtype=float32), 'eval/episode_distance_reward': Array(0.69345206, dtype=float32), 'eval/episode_forward_reward': Array(115.57534, dtype=float32), 'eval/episode_reward': Array(-96.67026, dtype=float32), 'eval/episode_reward_alive': Array(3.5703125, dtype=float32), 'eval/episode_reward_linvel': Array(115.57534, dtype=float32), 'eval/episode_reward_quadctrl': Array(-216.50937, dtype=float32), 'eval/episode_x_position': Array(3146.5103, dtype=float32), 'eval/episode_x_velocity': Array(23.115068, dtype=float32), 'eval/episode_y_position': Array(8.035863, dtype=float32), 'eval/episode_y_velocity': Array(-0.08790153, dtype=float32), 'eval/episode_distance_from_origin_std': Array(56.759323, dtype=float32), 'eval/episode_distance_reward_std': Array(0.36376348, dtype=float32), 'eval/episode_forward_reward_std': Array(60.62725, dtype=float32), 'eval/episode_reward_std': Array(61.53671, dtype=float32), 'eval/episode_reward_alive_std': Array(5.6863785, dtype=float32), 'eval/episode_reward_linvel_std': Array(60.62725, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(3.6015704, dtype=float32), 'eval/episode_x_position_std': Array(57.556393, dtype=float32), 'eval/episode_x_velocity_std': Array(12.125451, dtype=float32), 'eval/episode_y_position_std': Array(108.24672, dtype=float32), 'eval/episode_y_velocity_std': Array(19.480907, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.36213088035583, 'eval/sps': 938.677029858878, 'num_steps': 81920}
{'eval/walltime': 1826.026912689209, 'training/sps': 510.9234817606147, 'training/walltime': 1969.2617483139038, 'training/entropy_loss': Array(-0.00165654, dtype=float32), 'training/policy_loss': Array(-0.00389561, dtype=float32), 'training/total_loss': Array(0.01333443, dtype=float32), 'training/v_loss': Array(0.01888658, dtype=float32), 'eval/episode_distance_from_origin': Array(3454.2085, dtype=float32), 'eval/episode_distance_reward': Array(2.8258185, dtype=float32), 'eval/episode_forward_reward': Array(470.96976, dtype=float32), 'eval/episode_reward': Array(415.42627, dtype=float32), 'eval/episode_reward_alive': Array(206.97266, dtype=float32), 'eval/episode_reward_linvel': Array(470.96976, dtype=float32), 'eval/episode_reward_quadctrl': Array(-265.34195, dtype=float32), 'eval/episode_x_position': Array(3421.9624, dtype=float32), 'eval/episode_x_velocity': Array(94.193954, dtype=float32), 'eval/episode_y_position': Array(-71.006516, dtype=float32), 'eval/episode_y_velocity': Array(-30.659195, dtype=float32), 'eval/episode_distance_from_origin_std': Array(58.171375, dtype=float32), 'eval/episode_distance_reward_std': Array(0.47696516, dtype=float32), 'eval/episode_forward_reward_std': Array(79.49416, dtype=float32), 'eval/episode_reward_std': Array(88.154396, dtype=float32), 'eval/episode_reward_alive_std': Array(27.870607, dtype=float32), 'eval/episode_reward_linvel_std': Array(79.49416, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(4.980277, dtype=float32), 'eval/episode_x_position_std': Array(58.101284, dtype=float32), 'eval/episode_x_velocity_std': Array(15.898833, dtype=float32), 'eval/episode_y_position_std': Array(79.085915, dtype=float32), 'eval/episode_y_velocity_std': Array(17.60658, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.61741995811462, 'eval/sps': 936.9229783379262, 'num_steps': 983040}
{'eval/walltime': 1962.2634439468384, 'training/sps': 508.2540429491072, 'training/walltime': 2130.440987586975, 'training/entropy_loss': Array(-0.00164816, dtype=float32), 'training/policy_loss': Array(-0.00832584, dtype=float32), 'training/total_loss': Array(0.0063952, dtype=float32), 'training/v_loss': Array(0.01636919, dtype=float32), 'eval/episode_distance_from_origin': Array(3499.0146, dtype=float32), 'eval/episode_distance_reward': Array(3.2711468, dtype=float32), 'eval/episode_forward_reward': Array(545.19104, dtype=float32), 'eval/episode_reward': Array(478.82208, dtype=float32), 'eval/episode_reward_alive': Array(195.82422, dtype=float32), 'eval/episode_reward_linvel': Array(545.19104, dtype=float32), 'eval/episode_reward_quadctrl': Array(-265.46448, dtype=float32), 'eval/episode_x_position': Array(3467.1272, dtype=float32), 'eval/episode_x_velocity': Array(109.03823, dtype=float32), 'eval/episode_y_position': Array(-87.6974, dtype=float32), 'eval/episode_y_velocity': Array(-37.088573, dtype=float32), 'eval/episode_distance_from_origin_std': Array(55.638103, dtype=float32), 'eval/episode_distance_reward_std': Array(0.4396085, dtype=float32), 'eval/episode_forward_reward_std': Array(73.268074, dtype=float32), 'eval/episode_reward_std': Array(73.42701, dtype=float32), 'eval/episode_reward_alive_std': Array(17.608656, dtype=float32), 'eval/episode_reward_linvel_std': Array(73.268074, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(4.814427, dtype=float32), 'eval/episode_x_position_std': Array(55.690163, dtype=float32), 'eval/episode_x_velocity_std': Array(14.65362, dtype=float32), 'eval/episode_y_position_std': Array(74.098946, dtype=float32), 'eval/episode_y_velocity_std': Array(18.167501, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.2365312576294, 'eval/sps': 939.5424180166938, 'num_steps': 1064960}
{'eval/walltime': 2098.21368598938, 'training/sps': 509.854079704828, 'training/walltime': 2291.114410161972, 'training/entropy_loss': Array(-0.00138882, dtype=float32), 'training/policy_loss': Array(-0.00529449, dtype=float32), 'training/total_loss': Array(0.00731859, dtype=float32), 'training/v_loss': Array(0.0140019, dtype=float32), 'eval/episode_distance_from_origin': Array(3510.6287, dtype=float32), 'eval/episode_distance_reward': Array(3.3717778, dtype=float32), 'eval/episode_forward_reward': Array(561.9629, dtype=float32), 'eval/episode_reward': Array(505.9633, dtype=float32), 'eval/episode_reward_alive': Array(207.32031, dtype=float32), 'eval/episode_reward_linvel': Array(561.9629, dtype=float32), 'eval/episode_reward_quadctrl': Array(-266.6917, dtype=float32), 'eval/episode_x_position': Array(3478.3022, dtype=float32), 'eval/episode_x_velocity': Array(112.39258, dtype=float32), 'eval/episode_y_position': Array(-76.78799, dtype=float32), 'eval/episode_y_velocity': Array(-36.08808, dtype=float32), 'eval/episode_distance_from_origin_std': Array(54.35408, dtype=float32), 'eval/episode_distance_reward_std': Array(0.46788657, dtype=float32), 'eval/episode_forward_reward_std': Array(77.98108, dtype=float32), 'eval/episode_reward_std': Array(78.13407, dtype=float32), 'eval/episode_reward_alive_std': Array(19.510788, dtype=float32), 'eval/episode_reward_linvel_std': Array(77.98108, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(5.119905, dtype=float32), 'eval/episode_x_position_std': Array(54.201744, dtype=float32), 'eval/episode_x_velocity_std': Array(15.596214, dtype=float32), 'eval/episode_y_position_std': Array(78.64273, dtype=float32), 'eval/episode_y_velocity_std': Array(20.932384, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 135.9502420425415, 'eval/sps': 941.5209423455552, 'num_steps': 1146880}
{'eval/walltime': 2234.3443043231964, 'training/sps': 511.7604088004253, 'training/walltime': 2451.1893174648285, 'training/entropy_loss': Array(-0.00122858, dtype=float32), 'training/policy_loss': Array(-0.010879, dtype=float32), 'training/total_loss': Array(0.00091923, dtype=float32), 'training/v_loss': Array(0.01302681, dtype=float32), 'eval/episode_distance_from_origin': Array(3570.3003, dtype=float32), 'eval/episode_distance_reward': Array(3.9654984, dtype=float32), 'eval/episode_forward_reward': Array(660.916, dtype=float32), 'eval/episode_reward': Array(602.1739, dtype=float32), 'eval/episode_reward_alive': Array(203.72266, dtype=float32), 'eval/episode_reward_linvel': Array(660.916, dtype=float32), 'eval/episode_reward_quadctrl': Array(-266.4303, dtype=float32), 'eval/episode_x_position': Array(3536.5586, dtype=float32), 'eval/episode_x_velocity': Array(132.1832, dtype=float32), 'eval/episode_y_position': Array(-108.6883, dtype=float32), 'eval/episode_y_velocity': Array(-49.14412, dtype=float32), 'eval/episode_distance_from_origin_std': Array(54.276672, dtype=float32), 'eval/episode_distance_reward_std': Array(0.48329777, dtype=float32), 'eval/episode_forward_reward_std': Array(80.54915, dtype=float32), 'eval/episode_reward_std': Array(82.39005, dtype=float32), 'eval/episode_reward_alive_std': Array(19.615126, dtype=float32), 'eval/episode_reward_linvel_std': Array(80.54915, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(5.071537, dtype=float32), 'eval/episode_x_position_std': Array(54.22943, dtype=float32), 'eval/episode_x_velocity_std': Array(16.109823, dtype=float32), 'eval/episode_y_position_std': Array(94.594246, dtype=float32), 'eval/episode_y_velocity_std': Array(26.027225, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.13061833381653, 'eval/sps': 940.2734048127306, 'num_steps': 1228800}
{'eval/walltime': 2370.561648130417, 'training/sps': 509.5784363568949, 'training/walltime': 2611.949652194977, 'training/entropy_loss': Array(-0.00101994, dtype=float32), 'training/policy_loss': Array(-0.00857526, dtype=float32), 'training/total_loss': Array(0.0040117, dtype=float32), 'training/v_loss': Array(0.0136069, dtype=float32), 'eval/episode_distance_from_origin': Array(3607.629, dtype=float32), 'eval/episode_distance_reward': Array(4.3494024, dtype=float32), 'eval/episode_forward_reward': Array(724.8998, dtype=float32), 'eval/episode_reward': Array(662.1218, dtype=float32), 'eval/episode_reward_alive': Array(197.17578, dtype=float32), 'eval/episode_reward_linvel': Array(724.8998, dtype=float32), 'eval/episode_reward_quadctrl': Array(-264.30316, dtype=float32), 'eval/episode_x_position': Array(3572.5762, dtype=float32), 'eval/episode_x_velocity': Array(144.97995, dtype=float32), 'eval/episode_y_position': Array(-137.27148, dtype=float32), 'eval/episode_y_velocity': Array(-64.355484, dtype=float32), 'eval/episode_distance_from_origin_std': Array(55.907215, dtype=float32), 'eval/episode_distance_reward_std': Array(0.52166206, dtype=float32), 'eval/episode_forward_reward_std': Array(86.94304, dtype=float32), 'eval/episode_reward_std': Array(89.57817, dtype=float32), 'eval/episode_reward_alive_std': Array(16.349167, dtype=float32), 'eval/episode_reward_linvel_std': Array(86.94304, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(4.5308595, dtype=float32), 'eval/episode_x_position_std': Array(54.843838, dtype=float32), 'eval/episode_x_velocity_std': Array(17.388618, dtype=float32), 'eval/episode_y_position_std': Array(80.180984, dtype=float32), 'eval/episode_y_velocity_std': Array(22.219604, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.21734380722046, 'eval/sps': 939.6747611020082, 'num_steps': 1310720}
{'eval/walltime': 2506.5405242443085, 'training/sps': 510.9846689913741, 'training/walltime': 2772.267573595047, 'training/entropy_loss': Array(-0.0009315, dtype=float32), 'training/policy_loss': Array(-0.01208362, dtype=float32), 'training/total_loss': Array(0.00233019, dtype=float32), 'training/v_loss': Array(0.01534531, dtype=float32), 'eval/episode_distance_from_origin': Array(3686.65, dtype=float32), 'eval/episode_distance_reward': Array(5.2179155, dtype=float32), 'eval/episode_forward_reward': Array(869.651, dtype=float32), 'eval/episode_reward': Array(813.1212, dtype=float32), 'eval/episode_reward_alive': Array(199.07812, dtype=float32), 'eval/episode_reward_linvel': Array(869.651, dtype=float32), 'eval/episode_reward_quadctrl': Array(-260.8258, dtype=float32), 'eval/episode_x_position': Array(3648.4165, dtype=float32), 'eval/episode_x_velocity': Array(173.93019, dtype=float32), 'eval/episode_y_position': Array(-190.10432, dtype=float32), 'eval/episode_y_velocity': Array(-78.522354, dtype=float32), 'eval/episode_distance_from_origin_std': Array(62.707947, dtype=float32), 'eval/episode_distance_reward_std': Array(0.5767247, dtype=float32), 'eval/episode_forward_reward_std': Array(96.12024, dtype=float32), 'eval/episode_reward_std': Array(95.71344, dtype=float32), 'eval/episode_reward_alive_std': Array(22.175035, dtype=float32), 'eval/episode_reward_linvel_std': Array(96.12024, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(6.1872964, dtype=float32), 'eval/episode_x_position_std': Array(62.397522, dtype=float32), 'eval/episode_x_velocity_std': Array(19.224072, dtype=float32), 'eval/episode_y_position_std': Array(90.84087, dtype=float32), 'eval/episode_y_velocity_std': Array(28.486027, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 135.9788761138916, 'eval/sps': 941.3226793608094, 'num_steps': 1392640}
{'eval/walltime': 2642.709614276886, 'training/sps': 511.350726740282, 'training/walltime': 2932.470729112625, 'training/entropy_loss': Array(-0.00102625, dtype=float32), 'training/policy_loss': Array(-0.01365651, dtype=float32), 'training/total_loss': Array(0.00084787, dtype=float32), 'training/v_loss': Array(0.01553063, dtype=float32), 'eval/episode_distance_from_origin': Array(3782.2153, dtype=float32), 'eval/episode_distance_reward': Array(6.14773, dtype=float32), 'eval/episode_forward_reward': Array(1024.6198, dtype=float32), 'eval/episode_reward': Array(971.75476, dtype=float32), 'eval/episode_reward_alive': Array(203.15625, dtype=float32), 'eval/episode_reward_linvel': Array(1024.6198, dtype=float32), 'eval/episode_reward_quadctrl': Array(-262.169, dtype=float32), 'eval/episode_x_position': Array(3747.3545, dtype=float32), 'eval/episode_x_velocity': Array(204.92397, dtype=float32), 'eval/episode_y_position': Array(-149.95827, dtype=float32), 'eval/episode_y_velocity': Array(-48.20762, dtype=float32), 'eval/episode_distance_from_origin_std': Array(59.837402, dtype=float32), 'eval/episode_distance_reward_std': Array(0.6983232, dtype=float32), 'eval/episode_forward_reward_std': Array(116.38697, dtype=float32), 'eval/episode_reward_std': Array(122.67083, dtype=float32), 'eval/episode_reward_alive_std': Array(23.666527, dtype=float32), 'eval/episode_reward_linvel_std': Array(116.38697, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(12.782336, dtype=float32), 'eval/episode_x_position_std': Array(60.82955, dtype=float32), 'eval/episode_x_velocity_std': Array(23.2774, dtype=float32), 'eval/episode_y_position_std': Array(96.89124, dtype=float32), 'eval/episode_y_velocity_std': Array(44.150566, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.16909003257751, 'eval/sps': 940.0077504327662, 'num_steps': 1474560}
{'eval/walltime': 2779.09587597847, 'training/sps': 511.90411341984077, 'training/walltime': 3092.5006992816925, 'training/entropy_loss': Array(-0.00065655, dtype=float32), 'training/policy_loss': Array(-0.00254034, dtype=float32), 'training/total_loss': Array(0.01449203, dtype=float32), 'training/v_loss': Array(0.01768893, dtype=float32), 'eval/episode_distance_from_origin': Array(3820.8115, dtype=float32), 'eval/episode_distance_reward': Array(6.114017, dtype=float32), 'eval/episode_forward_reward': Array(1019.0012, dtype=float32), 'eval/episode_reward': Array(941.2391, dtype=float32), 'eval/episode_reward_alive': Array(190.35547, dtype=float32), 'eval/episode_reward_linvel': Array(1019.0012, dtype=float32), 'eval/episode_reward_quadctrl': Array(-274.23172, dtype=float32), 'eval/episode_x_position': Array(3788.552, dtype=float32), 'eval/episode_x_velocity': Array(203.80026, dtype=float32), 'eval/episode_y_position': Array(-96.43536, dtype=float32), 'eval/episode_y_velocity': Array(-20.98507, dtype=float32), 'eval/episode_distance_from_origin_std': Array(69.47559, dtype=float32), 'eval/episode_distance_reward_std': Array(1.041086, dtype=float32), 'eval/episode_forward_reward_std': Array(173.51369, dtype=float32), 'eval/episode_reward_std': Array(201.23752, dtype=float32), 'eval/episode_reward_alive_std': Array(41.68966, dtype=float32), 'eval/episode_reward_linvel_std': Array(173.51369, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(31.467821, dtype=float32), 'eval/episode_x_position_std': Array(69.482864, dtype=float32), 'eval/episode_x_velocity_std': Array(34.702744, dtype=float32), 'eval/episode_y_position_std': Array(112.182274, dtype=float32), 'eval/episode_y_velocity_std': Array(48.169067, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.38626170158386, 'eval/sps': 938.5109497323624, 'num_steps': 1556480}
{'eval/walltime': 2915.1432750225067, 'training/sps': 512.0457705402931, 'training/walltime': 3252.486397266388, 'training/entropy_loss': Array(-0.00037178, dtype=float32), 'training/policy_loss': Array(0.04268506, dtype=float32), 'training/total_loss': Array(0.06528043, dtype=float32), 'training/v_loss': Array(0.02296715, dtype=float32), 'eval/episode_distance_from_origin': Array(3849.9604, dtype=float32), 'eval/episode_distance_reward': Array(6.3373337, dtype=float32), 'eval/episode_forward_reward': Array(1056.2207, dtype=float32), 'eval/episode_reward': Array(984.43066, dtype=float32), 'eval/episode_reward_alive': Array(187.71875, dtype=float32), 'eval/episode_reward_linvel': Array(1056.2207, dtype=float32), 'eval/episode_reward_quadctrl': Array(-265.84607, dtype=float32), 'eval/episode_x_position': Array(3818.2876, dtype=float32), 'eval/episode_x_velocity': Array(211.24411, dtype=float32), 'eval/episode_y_position': Array(-94.23752, dtype=float32), 'eval/episode_y_velocity': Array(-11.892613, dtype=float32), 'eval/episode_distance_from_origin_std': Array(77.48478, dtype=float32), 'eval/episode_distance_reward_std': Array(1.0758617, dtype=float32), 'eval/episode_forward_reward_std': Array(179.30954, dtype=float32), 'eval/episode_reward_std': Array(192.55101, dtype=float32), 'eval/episode_reward_alive_std': Array(40.768436, dtype=float32), 'eval/episode_reward_linvel_std': Array(179.30954, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(19.823193, dtype=float32), 'eval/episode_x_position_std': Array(77.61216, dtype=float32), 'eval/episode_x_velocity_std': Array(35.86192, dtype=float32), 'eval/episode_y_position_std': Array(110.99569, dtype=float32), 'eval/episode_y_velocity_std': Array(49.233837, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.04739904403687, 'eval/sps': 940.8485638050896, 'num_steps': 1638400}
{'eval/walltime': 3051.0156633853912, 'training/sps': 512.2935245015011, 'training/walltime': 3412.3947234153748, 'training/entropy_loss': Array(-0.00014201, dtype=float32), 'training/policy_loss': Array(0.00074638, dtype=float32), 'training/total_loss': Array(0.02059567, dtype=float32), 'training/v_loss': Array(0.0199913, dtype=float32), 'eval/episode_distance_from_origin': Array(3891.3713, dtype=float32), 'eval/episode_distance_reward': Array(6.520468, dtype=float32), 'eval/episode_forward_reward': Array(1086.7429, dtype=float32), 'eval/episode_reward': Array(1018.73645, dtype=float32), 'eval/episode_reward_alive': Array(200.2461, dtype=float32), 'eval/episode_reward_linvel': Array(1086.7429, dtype=float32), 'eval/episode_reward_quadctrl': Array(-274.77304, dtype=float32), 'eval/episode_x_position': Array(3860.4302, dtype=float32), 'eval/episode_x_velocity': Array(217.34859, dtype=float32), 'eval/episode_y_position': Array(-33.55918, dtype=float32), 'eval/episode_y_velocity': Array(16.472067, dtype=float32), 'eval/episode_distance_from_origin_std': Array(68.356026, dtype=float32), 'eval/episode_distance_reward_std': Array(1.1197038, dtype=float32), 'eval/episode_forward_reward_std': Array(186.61668, dtype=float32), 'eval/episode_reward_std': Array(197.88057, dtype=float32), 'eval/episode_reward_alive_std': Array(45.543934, dtype=float32), 'eval/episode_reward_linvel_std': Array(186.61668, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(23.052101, dtype=float32), 'eval/episode_x_position_std': Array(68.89794, dtype=float32), 'eval/episode_x_velocity_std': Array(37.32335, dtype=float32), 'eval/episode_y_position_std': Array(120.5699, dtype=float32), 'eval/episode_y_velocity_std': Array(49.505188, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 135.87238836288452, 'eval/sps': 942.060425537975, 'num_steps': 1720320}
{'eval/walltime': 3186.935924768448, 'training/sps': 512.1493561477118, 'training/walltime': 3572.3480632305145, 'training/entropy_loss': Array(0.0003648, dtype=float32), 'training/policy_loss': Array(0.01060394, dtype=float32), 'training/total_loss': Array(0.03081897, dtype=float32), 'training/v_loss': Array(0.01985022, dtype=float32), 'eval/episode_distance_from_origin': Array(3919.3965, dtype=float32), 'eval/episode_distance_reward': Array(6.7096987, dtype=float32), 'eval/episode_forward_reward': Array(1118.2815, dtype=float32), 'eval/episode_reward': Array(1053.3723, dtype=float32), 'eval/episode_reward_alive': Array(210.6836, dtype=float32), 'eval/episode_reward_linvel': Array(1118.2815, dtype=float32), 'eval/episode_reward_quadctrl': Array(-282.30252, dtype=float32), 'eval/episode_x_position': Array(3888.1758, dtype=float32), 'eval/episode_x_velocity': Array(223.65628, dtype=float32), 'eval/episode_y_position': Array(-48.79286, dtype=float32), 'eval/episode_y_velocity': Array(8.884762, dtype=float32), 'eval/episode_distance_from_origin_std': Array(69.99118, dtype=float32), 'eval/episode_distance_reward_std': Array(1.1364253, dtype=float32), 'eval/episode_forward_reward_std': Array(189.40321, dtype=float32), 'eval/episode_reward_std': Array(194.58705, dtype=float32), 'eval/episode_reward_alive_std': Array(45.995026, dtype=float32), 'eval/episode_reward_linvel_std': Array(189.40321, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(27.177807, dtype=float32), 'eval/episode_x_position_std': Array(69.66803, dtype=float32), 'eval/episode_x_velocity_std': Array(37.880653, dtype=float32), 'eval/episode_y_position_std': Array(123.73447, dtype=float32), 'eval/episode_y_velocity_std': Array(54.50602, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 135.92026138305664, 'eval/sps': 941.728618658734, 'num_steps': 1802240}
{'eval/walltime': 3323.0421538352966, 'training/sps': 512.186193632502, 'training/walltime': 3732.2898988723755, 'training/entropy_loss': Array(0.00123054, dtype=float32), 'training/policy_loss': Array(0.02866545, dtype=float32), 'training/total_loss': Array(0.05190024, dtype=float32), 'training/v_loss': Array(0.02200424, dtype=float32), 'eval/episode_distance_from_origin': Array(3936.5781, dtype=float32), 'eval/episode_distance_reward': Array(7.3622494, dtype=float32), 'eval/episode_forward_reward': Array(1227.0393, dtype=float32), 'eval/episode_reward': Array(1153.6973, dtype=float32), 'eval/episode_reward_alive': Array(199.5664, dtype=float32), 'eval/episode_reward_linvel': Array(1227.0393, dtype=float32), 'eval/episode_reward_quadctrl': Array(-280.2708, dtype=float32), 'eval/episode_x_position': Array(3899.608, dtype=float32), 'eval/episode_x_velocity': Array(245.40787, dtype=float32), 'eval/episode_y_position': Array(-194.51254, dtype=float32), 'eval/episode_y_velocity': Array(-47.306683, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.760193, dtype=float32), 'eval/episode_distance_reward_std': Array(0.95386726, dtype=float32), 'eval/episode_forward_reward_std': Array(158.97743, dtype=float32), 'eval/episode_reward_std': Array(173.16632, dtype=float32), 'eval/episode_reward_alive_std': Array(32.105194, dtype=float32), 'eval/episode_reward_linvel_std': Array(158.97743, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(26.752127, dtype=float32), 'eval/episode_x_position_std': Array(53.00411, dtype=float32), 'eval/episode_x_velocity_std': Array(31.795464, dtype=float32), 'eval/episode_y_position_std': Array(121.73619, dtype=float32), 'eval/episode_y_velocity_std': Array(59.1398, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.10622906684875, 'eval/sps': 940.4418951107126, 'num_steps': 1884160}
{'eval/walltime': 3459.1099305152893, 'training/sps': 512.5397652141875, 'training/walltime': 3892.1213998794556, 'training/entropy_loss': Array(0.00145869, dtype=float32), 'training/policy_loss': Array(0.01312658, dtype=float32), 'training/total_loss': Array(0.03285424, dtype=float32), 'training/v_loss': Array(0.01826897, dtype=float32), 'eval/episode_distance_from_origin': Array(3985.5679, dtype=float32), 'eval/episode_distance_reward': Array(7.4143906, dtype=float32), 'eval/episode_forward_reward': Array(1235.7295, dtype=float32), 'eval/episode_reward': Array(1152.064, dtype=float32), 'eval/episode_reward_alive': Array(198.83594, dtype=float32), 'eval/episode_reward_linvel': Array(1235.7295, dtype=float32), 'eval/episode_reward_quadctrl': Array(-289.91602, dtype=float32), 'eval/episode_x_position': Array(3950.0054, dtype=float32), 'eval/episode_x_velocity': Array(247.14592, dtype=float32), 'eval/episode_y_position': Array(-191.16006, dtype=float32), 'eval/episode_y_velocity': Array(-40.409473, dtype=float32), 'eval/episode_distance_from_origin_std': Array(71.318, dtype=float32), 'eval/episode_distance_reward_std': Array(1.1698838, dtype=float32), 'eval/episode_forward_reward_std': Array(194.97954, dtype=float32), 'eval/episode_reward_std': Array(215.68958, dtype=float32), 'eval/episode_reward_alive_std': Array(46.17211, dtype=float32), 'eval/episode_reward_linvel_std': Array(194.97954, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(41.847355, dtype=float32), 'eval/episode_x_position_std': Array(70.33518, dtype=float32), 'eval/episode_x_velocity_std': Array(38.99594, dtype=float32), 'eval/episode_y_position_std': Array(118.449234, dtype=float32), 'eval/episode_y_velocity_std': Array(53.808823, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.06777667999268, 'eval/sps': 940.7076614548744, 'num_steps': 1966080}
